Text,Emotion
i feel like i am in ludicrous speed,sadness
i forgot to feel sentimental about my line being pulled,sadness
i feel left alone,sadness
i feel lonely i remember my moms saying,sadness
i do feel a little needy,sadness
i feel lonely so unbearably crushingly lonely you are not the only one a href http creativeliar,sadness
i shall have to stay feeling neglectful of all things art related,sadness
i also find that during those times when i feel victimized by his loss i dont feel him near me at all,sadness
i feel like everything i do i will make a mistake and i will be punished,sadness
i woke up this morning feeling like the unfortunate drain cover that a href http www,sadness
i should feel awful about the nonexistence of gods,sadness
i miss them like crazy every time i think about them i feel a sense of melancholy a fervent yearning to see them to be by their side to know how they are doing,sadness
i feel like ive been kinda listless,sadness
i feel lethargic and do not really look forward to anything or take joy in anything and i kinda felt like that last night,sadness
i think about it with the anticipation i was feeling yesterday its kind of a miracle that i didnt like fake an injury or something just to be able to go to the hospital to see them,sadness
i feel very deprived i feel like i did so many things right amp so many things just went wrong,sadness
i also feel useless and unfulfilled,sadness
i have to admit that while the story itself was interesting in their portrayal of the well known biblical story i came away feeling a little disappointed with the end result especially considering the names involved,sadness
i reflect back on all the beer i drank i feel shamed,sadness
i am not feeling shitty about life anymore,sadness
i feel when ever i listen to the msm main stream media deprived,sadness
i sent her was pretty long and now i feel a little embarrassed looking back at the letter i gave her,sadness
i know that i shouldnt have run around with his dirty socks on a stick like a flag for our friends to see no matter how angry or hurt i was feeling about the dirty laundry that he left me,sadness
i feel shitty because she quit a job to come here but there is only so much hand holding and training that i am willing to do,sadness
i feel like a divorcee we were together so long and our separation was so messy,sadness
i personally feel they are doomed to finish dead last in the nl central without this key cog to any championship team,sadness
i have been a procrastinator i have endless potential and passion inside yet im stuck in the cage of my own soul the unresolved feelings hurt resentment that i hold inside has built up even do i try to build myself back up again,sadness
i really only get inspired to write on this blog when im feeling shitty about life and i guess september being my birth month and all was pretty great,sadness
i hate feeling dumb i hate people who make me feel dumb or like i am being a baby,sadness
i know that i should feel some sort of melancholy but i don t,sadness
i worry theyll feel rejected or take my chosen plans as an insult,sadness
i often feel disillusioned but i look upon it as a test of will and a test of character,sadness
i flipped out at guys i feel terrible today i flipped out at guys i feel terrible a href http www,sadness
i have hurt so much and been told to stop so much that i suppose it all leaked into my brain and now i feel guilty when i hurt,sadness
i sit around and i feel disillusioned with school,sadness
i feel i am wrongly punished or that my misbehavior was unavoidable i am allowed to argue over whether or not i should be punished or how severely,sadness
im tired of feeling so lethargic,sadness
i think you would all agree that feeling your toes and fingers go numb is perhaps one of the most unpleasant feelings ever,sadness
i really feel disturbed over all this mayhem as i have been to this heavenly vale twice and personally know all the ground realities,sadness
i feel like a lame bum bum in the sense of a behind not in the sense of a transient because i haven t been keeping up with others blogs,sadness
i still go out sometimes but when i do i come home and cry i can feel how people look at me they know i am worthless too,sadness
i do know is that even though its hard and sometimes we feel inadequate drained and like we cant go any further and just need a break even for a week or two,sadness
i is celebrated with great fan fare which happens to be january th or october nd disregarding here of course the rare sense of gandhigiri euphoria generated by an unexpected source such as munnabhai we come across the inescapable phrase which i feel has been much abused a hindu fanatic,sadness
i don t always have access to when i m feeling stressed which is usually the time i am most in need of the silence,sadness
ive heard a lot of folks share frustrations with feeling inadequate after seeing so many pictures of perfection in projects and homes through blogs and pinterest etc,sadness
i feel embarrassed but i don t want others to take pity on me i have too much pride,sadness
i feel like im doomed to forever be the girl that everyone sleeps with but that no one can love,sadness
i never want her to feel the pain of struggle of suffering,sadness
im not sure if anyone else is like this but especially when im feeling low i dont particularly want to wear vintage clothing,sadness
i lost my power feeling lethargic headachie tired mentally blah you get the picture,sadness
i feel slightly embarrassed that i keep telling myself and trying to make myself believe that life is actually to enjoy just to be let down harder and harder each time,sadness
i feel listless but today was aiiiiighhhht,sadness
i leave in four weeks and im starting to feel a little heartbroken at the thought of it,sadness
i feel so idiotic because of you,sadness
i feel dirty for loving comments,sadness
i feel these people are utterly useless in my view,sadness
i was coming out of a lengthy illness and i was feeling lousy groundless indecisive and without any direction,sadness
i feel gloomy or get really bad cabin fever,sadness
i wish i didnt do butttt semuanya sudah terlambat dan i feel so stupid everytime i think about it and i think about it every time means i feel stupid everytime,sadness
i didnt feel so stupid then but a still little bit ignorant compared with the native african healers who have been using this for over a century,sadness
i am feeling a little lost without it,sadness
i still feel ashamed at how i treated him,sadness
when my elders do not understand me in the right way,sadness
i still feel like i missed out on a critical part of the soap and for a,sadness
i feel that this reality is tragic,sadness
i havent really talked to anyone about it in depth because i feel like im being whiney repetetive and needy,sadness
i am feeling foolish for taking lb to the e,sadness
i am feeling a blank space in right testicle area and i think that right testicle size is being decrease through urinate system or the semen s out,sadness
i want change but i feel like im discouraged because im living so comfortably,sadness
i oil rich in omega reverses the look and feel of damaged hair as it weightlessly restores bounce for full flowing styles,sadness
i feel at times life losses its joy and becomes empty and feelings of exhaustion over take our positive side,sadness
im also worried that youre feeling a little lost in the middle these days and like youre not getting enough attention from us,sadness
i feel a bit embarrassed at times when i make mistakes,sadness
i have spent today feeling horribly unhappy,sadness
i convince myself to write i feel like im just exposing how lousy i am at what im trying to do,sadness
i come whenever i feel alone,sadness
i will still feel homesick yes,sadness
i just sat there feeling so empty and lost and scared,sadness
i feel incredibly disillusioned with the weekend,sadness
i know not all women feel this way but i have felt very unimportant int the church and almost dare i say second class citizen im not trying to bash the church but i think some women are so thirsty for knowlege about her to reinforce their own place and importance in the world,sadness
im just not fully feeling it on an emotional level,sadness
i invest in my friendships i feel hurt when i perceive that this investment is not returned,sadness
i still have a lot to paint on the warhound but enough of the model is now put together that i would not feel embarrassed fieldi,sadness
i was admiring and envying the figures of the twentysomething set ahead of me in class and feeling ugly jealous,sadness
im not feeling deprived at all although i do wake up ravenous in the morning,sadness
i feel foolish for thinking this would work,sadness
i feel like i m worthless and i can t do any good for anyone even tought i try and try very hard,sadness
i feel a little jaded after the banking crisis but i will vote labour and hope for the best,sadness
i feel the most discouraged lonely and stressed,sadness
i am feeling really sad,sadness
i try to hang out with the both of them then i feel like this awkward third wheel,sadness
i used to feel devastated when someone criticized what i did,sadness
i cannot seem to shake this feeling of being completely numb,sadness
i almost feel damaged some how,sadness
i don t like being at home it feels so unwelcome in fact i despise it,sadness
i am moving on and i feel sorry for you because i thought you were the most amazing boy ever,sadness
i was telling her about how i was feeling a bit homesick,sadness
i feel like i am being punished for going to school,sadness
im feeling shades of foolish,sadness
i feel so deprived since i know nothing about the first battle of bedriacum,sadness
i was feeling a bit lonely because poor henrietta had been in the shop for so long and ariel was right in chelmsford waiting for me,sadness
i feel so numb like this life i have been living for the past week has been unreal,sadness
i feel listless i cant do anything of it,sadness
i kept having this strong feeling of moving into something i stayed and i was punished for not stepping out when i should,sadness
i am a bit depressed really feeling defeated,sadness
i stopped writing because people stopped noticing me i was feel like i was ignored so why to write but now i feel i write for myself not for people why should i want be noticeable,sadness
i started to sprint even when i consciously thought about my foot not even once did it register to my brain that i was feeling hurt from it,sadness
i feel kind of lame this time around,sadness
i feel bad the photo does not do it justice,sadness
ive never thought i would feel so guilty for trying to protect someones feelings,sadness
im destashing a couple cuts of fabric that id bought to make clothing and it has just sat around feeling unloved,sadness
i was feeling very crappy and it was going down hill the entire week,sadness
ive been meeting up many people since this semester but tonight at cinderalla i couldnt help but feeling sorrowful and down,sadness
i feel most of your parents are republicans i shall not overload the stories with feeling or the need for society to be blamed for the outcome,sadness
i am feeling all melancholy,sadness
when my father passed away in i was left alone with my mother who was very sick so i had to go and live with my aunt,sadness
i always feel this way in these moods but it s still unpleasant,sadness
i feel like people dont really want me in their company but also they dont want to hurt my feelings,sadness
i believed it was true love and feel devastated i wanted to settle down and have the whole marriage and kids thing with him,sadness
i feel burdened both figuratively and literally,sadness
i am that woman who will notice and i will send one your way even on days when i feel discouraged myself,sadness
i was feeling drained before i even sat in the chair,sadness
i feel pathetic to report that i know about as much korean after these three months as i did italian after a three week vacation in italy,sadness
i feel like i m damaged goods and that he deserves better than this,sadness
i can feel rejected just because someone needs to sleep,sadness
ive finished it i feel foolish for having put any expectations on the story when i began reading it,sadness
i felt humiliated and belittled me because it keyed into all of my trigger points it made me feel stupid and inarticulate and laughable and flattened about something i m passionate about knowledgeable about and see as my place in the world,sadness
i feel lethargic and sluggish and i absolutely notice that at night its harder to fall asleep,sadness
i literally just text tychelle to see if she wants to hang out because reading what i just wrote about my nonexistent social life made me feel so pathetic,sadness
im feeling a bit dull today but a href http thepage,sadness
i feel like i m always beaten up by some sort of evil people,sadness
i mention that i feel ignored and sad on my crappy birthdays he reminds me that he threw a th birthday party for me,sadness
i am convinced that being encouraged to be obedient to the commandments of god when done with compassion and love by caring church family members do not leave us feeling abused trapped and hopeless but strengthened hopeful and cherished by both god and his church,sadness
i wasn t motivated i was tired and my guilt was making me feel worthless,sadness
i had just begun to feel like teaching was my metier but am now resigned to the fact that i likely wont teach at university ever again,sadness
im totally digging and all the band business over the last little while i feel like ive been totally socially and emotionally neglectful of a lot of shit in my world,sadness
ive borne witness to the suffering of other innocent children at the hands of the violent and i feel helpless in trying to make things better for them,sadness
i do feel drained and totally exhausted today,sadness
i think im just feeling sentimental right now p aaaaand tis another work day tomorrow,sadness
i have been going around feeling like i have roundly abused my poor tongue so ravaged by hops has it become i think it is a challenge to think of taste as a really physical sensation,sadness
i know how you feel and im sorry,sadness
i can feel is horrible that for someone somewhere theyve felt that bad and worse,sadness
im clocking in the scale in the s and i feel terrible,sadness
i feel even more empty,sadness
i also feel ungrateful after hearing stories from my grandma about people she knew at hospitals or nursing homes who had no one to talk to at all and for whom simple small talk was a huge step,sadness
i am not even attempting to plan to be perfect that week it wont happen so i need to make a plan to atleast get through it without feeling deprived or mad at myself,sadness
im feeling sorry for myself i think of miss jimmy who had nothing and yet was thankful for everything,sadness
i feel like a regretful soul,sadness
i feel resigned to my lot in life being that i watch everyone else become a parent,sadness
i feel like the apothecary in romeo and juliet an unfortunate comparison perhaps,sadness
i do feel a bit deprived of a typical experience,sadness
i wonder how this feeling of being sentimental can help me through the agony of writing a report which dues tomorrow,sadness
i feel so sorry for the people affected,sadness
i didnt feel any real emotional connection this not being so much a character driven story,sadness
i feel like a guilty sack of shit,sadness
i cant begin to think of how that would feel morose doesnt even begin to cover it,sadness
i had a sudden feeling of missed opportunity here i could have asked how their evening was going,sadness
i shouldnt feel gloomy,sadness
ive fallen asleep embracing a person but never a book and we both woke up this morning feeling kind of awkward about it,sadness
i feel so dumb for being honest,sadness
i don t want to feel anything i want to be numb,sadness
i really feel stupid,sadness
i must say it is a wonderful feeling and makes me feel so submissive,sadness
i find myself feeling sentimental pretty much every day,sadness
i feel so sorry for californians,sadness
i felt good in a way where i really didn t feel the tension of being punished for a day,sadness
ill write again soon cant wait to hear from everyone im feeling pretty homesick right now,sadness
i can feel the damage in aching joints headaches backaches etc,sadness
i always feel so unimportant so much that i always wonder if people remember my birthday,sadness
i used to have this friend who always always had to have a boyfriend and if she didnt she would get majorly depressed and feel defective or something and i think she was that way because of her mom and i always felt really bad for her,sadness
i must bring some perspective into the equation consider how you would feel if you went a week without calling and then phoned up to find out youd missed your final opportunity to talk with a parent,sadness
i find myself chasing the needles and feeling stressed during the entire process,sadness
i feel bad that i don t have anything for you,sadness
i feel like a jaded cat whatever who doesn t ever get nervous before races because i ve just done so many and i couldn t care less,sadness
i said eventually it brings me down again not only because of the sugar that it contains which as i said ends up making me feel groggy and gives me a tummy ache but also because of the guilt i feel afterwards,sadness
i feel beaten by it,sadness
i feel utterly dismayed that our favourite lloyd grossman product has been ditched,sadness
i am bogged down by the feelings of being unloved it only ends up making me feel worthy of love that is being showered upon me how can i feel the love and joy if i feel deep within me unworthy,sadness
i feel louis vuitton took it up to the court and now on for instance ebay you cannot buy fake lv anymore well not on purpose that is,sadness
ive tried and tried and every single person i hang out with i just feel like everything about it is fake,sadness
im stuck feeling hopeless at this time,sadness
i feel horrible about wanting sonipro amp source geekparty linkedin a target blank title share on tumblr rel nofollow href http www,sadness
i tell my a little how much i hate feeling needy how i hate that moment when i know ive become too attached in my own head,sadness
i feel like ive hated on this series a lot since ive started blogging so a little honesty is in order,sadness
i am left feeling numb and shaky,sadness
i could continue feeling awful and crying to all my friends and focus on how wronged i had been and end up feeling worse,sadness
i feel humiliated i choose to believe that somehow janis sanders will see these words and know that he cannot get away with abusing others,sadness
i feel as if i am completely worthless,sadness
i feel remorseful but i am not ready to die and i do not look in the mirror,sadness
i definetly need both as i have been feeling quite lethargic,sadness
i don t fit in and never will despite the fact if you gave me the option i would still choose to be an outsider and combined with the lack of creativity and originality and dare i say it the utter conformity of the student body it just makes me feel depressed,sadness
i feel unpleasant time is long,sadness
i dont know if its easier to have a mental illness or watch someone you love battle with it but today i think the hardest thing is feeling helpless to stop it,sadness
i was feeling pretty low about that but joan saw my disappointment and lifted my spirit with corinthians,sadness
i feel troubled and also terrified your minute my partner and i view hundreds of white jackets and obtain caught from the surgeons evaluating area sterile and clean smelling and brimming with numerous devices,sadness
i hide this secret inside of me away from everyone because i feel ashamed and like i have no assistance in making it better,sadness
i would feel very ungrateful if i didnt thank you all and you know who you are,sadness
i feel like that when i try to try on relationship traditions that i and the people i care about get damaged,sadness
i would like to experience but i just wished to depart from the others to lay down and relieve myself from this odd sense of nausea and avoid having to make anyone feel bad about having brought up the restaurant in the first place,sadness
i start feeling crappy i just have to toss this on and bam i am singing and dancing and shimmy ing my shoulders just like whitney,sadness
i even feel that he is still feel gloomy and moody till now,sadness
i am feeling a tad lonely about his absence now,sadness
i get the feeling this miserable narrator is pining for an ex lover dreaming of her return and wonders whether he should unlock his door in case she should come this way and in and have a drink and dancing,sadness
i didnt feel any tragic estrangement between superman and his family perhaps because of the playing perhaps because unlike batman he already had one,sadness
i feel gloomy and i desperately seek affection,sadness
i find is that these things are effecting loved ones who i love dearly so i feel so so helpless so what is the remedy for the hard times,sadness
im feeling slightly empty right now as if i want to reach out my hand for someone anyone to hold,sadness
i don t talk about it a lot but a majority of my time is spent at work and at work i m feeling generally unhappy lonely frustrated and even a little bitter from past events that just won t go away,sadness
i get into conversations and regret them and start to feel exhausted after fifteen minutes of something that sounds like something but feels like it is only peas and carrots peas and carrots mush mush mush,sadness
i was feeling awful because it felt like i was pushing really hard to maintain the pace which sounded really slow,sadness
i always feel a little ashamed of my american history knowledge so i like to learn more when i can,sadness
i was challenged by the clip where richard gere gives julia roberts money to buy some pretty clothes she walks into an expensive boutique in her work clothes and the condescending staff refuse to serve her and leave her feeling humiliated,sadness
i felt lost and half of the time now i feel just numb,sadness
i feel less burdened in a way,sadness
i feel guilty that i dont have the need to constantly check in on her,sadness
i may feel a bit gloomy,sadness
i personally feel that every rapist should be punished rigorously if not hanged,sadness
i feel terrible but i can t even remember all the girls that came to pray with me last night,sadness
i feel that i was damaged by gt gt gt religion and i will not let that happen to any children of mine,sadness
i spent all of wednesday feeling miserable,sadness
i am so sick of feeling worthless and useless and miserable,sadness
i feel so disheartened now,sadness
i got shots from as many likely angles as i could feeling like a moronic tourist but deciding not to care,sadness
i ran despite feeling rotten and i m glad i did as well as i did but i really want to do better,sadness
i feel the palate jaded types take on natural wine and lighter styles as a messianic quest to reveal the true nature of great wine,sadness
i dont know why but every time i feel like i am doing someone a favor all the time i start to feel burdened and stressed by that,sadness
i have been wanting to write about a secret life i live one that only a handful of people know about one i keep secret and one that i feel embarrassed about even though i know it is perfectly human normal and deep down i feel it is right,sadness
im feeling regretful tonight too,sadness
i have just been wandering around santa cruz and thinking about this being the last time in a while that i m seeing all those meaningful streets squares shops caf s where i have spent so much time with my friends makes me feel almost heartbroken,sadness
i hope that i soon wont feel like a stupid slut,sadness
i feel in my heart and definately in my idiotic mind,sadness
im feeling pretty depressed and i think its spiraling,sadness
i have agonised over writing a review for this book my words just dont seem to flow i feel somehow inadequate for this task,sadness
i am heavy and i feel dull all over i think i ve stopped breathing,sadness
i feel defeated loss and confused,sadness
im feeling particularly sentimental or what have you i go into a bookstore where my books are sold and i pace out the distance between where my books are displayed and where his are on the shelf,sadness
i feel sorry for my subjects and tend to let go too soon,sadness
i get what she s saying and i feel somewhat remorseful for not being the kind of friend or giving the kind of support she wanted or needed throughout the past years of our friendship oh yes it goes back that far,sadness
i think this is the last week of softball and im likely going to suck it up and at least try to play but i feel absolutely rotten going to see what some aggressive hydration does,sadness
im feeling very listless,sadness
i feel heartbroken one middle aged woman told pyongyang s state run media,sadness
i notice enjoyable moments are even more enjoyable because i recognize how far the feelings i get are from the horrible sensation i get when something bad happens,sadness
i want her to feel humiliated and guilty,sadness
i feel like i am being one person whom his life will be very miserable and not doing the best,sadness
i feel like im taking care of a needy puppy not living with a mother,sadness
im feeling a little melancholy tonight kinda like the paint on this door,sadness
i know luh feeling damn awkward can,sadness
i feel at ease in those moments but the last few nights have been troubled,sadness
i think came from the weird catholic way we d been raised to feel ashamed about sex,sadness
i am speaking for myself right now but i know there are a lot of people who feel drained because of that non closure that occurs when we never get to be done with something,sadness
i feel dull many of a time headache many of time insomnia,sadness
i feel less shitty,sadness
i didn t want to do too much and then leave it feeling awkward at times,sadness
i often feel disappointed in my decisions and who i am and call myself names,sadness
i just feel so listless,sadness
i always feel the need to break awkward silences which makes it even more awkward,sadness
im feeling really stressed today about the state of the house,sadness
i feel like the awkward outsider and start to feel homesick,sadness
i do this because the worse they are the more justified i feel a needy man on the street suddenly represents a threat to my very peace and freedom,sadness
i still feel terribly devastated,sadness
i need to get back to work rewriting an introduction i feel woeful inadequate in writing ill make this short,sadness
i feel like ya maybe i am dumb weird and strange,sadness
i to feel unloved when hes god and he has the choice to do whatever he wantd,sadness
i think it is common to feel helpless at times like this,sadness
i feel so empty a href http uwilnevrknow,sadness
i feel i can never thank you enough for helping this girl with a troubled past become who she is today,sadness
i knew it would feel empty and there would be the potential to feel like i wasnt doing well as i wasnt passing folks,sadness
i feel so fucking lame saying that however immature it may be something that i just imagine have imagined all this time,sadness
i love my tango family sometimes especially when i m feeling ugly and awkward and like an outsider i need something from tango that i can t get when i know everyone at the milonga,sadness
i guess when you are constantly feeling unhappy around the person it is a sign to you to remove this person from your life,sadness
i am feeling quite weepy can you get rid of them and she did,sadness
i feel it looks abit dull and i am going to match the colours with the colours i am going to put on my final cover which i think will be white black and either red or blue,sadness
i starred into susan s gaping cum filled ring i could feel my own cock hardening in the vain hope of fucking this goddess myself but that would have to wait another day,sadness
i feel isolated because im not much for driving on bad roads,sadness
i feel and i dont need some dumb reason to legitimize or excuse the way im feeling,sadness
i feel burdened and guilted by the weight of a decision gone bad,sadness
i potter around my one bed flat i feel a little bit more like an unfortunate version of bridget jones,sadness
i get more upset when bruce is a little more tired from work than usual i feel a little rejected,sadness
im feeling low i usually just want to lay in bed and do nothing,sadness
i know that there will be days that i am going to feel discouraged,sadness
i still feel really regretful for leaving,sadness
i could listen to those words and suddenly not feel so incredibly helpless,sadness
i feel studying and doing homework again after weeks of holidays target blank img title stumbleupon class ssba alt stumbleupon src http www,sadness
i guess what i m trying to say is that i have no abusive boyfriends no crushing of dreams no loss of jobs no real reason to feel depressed but i am,sadness
i feed him and how strongly i feel about not feeding him crappy processed dog food because i want him to live forever,sadness
i feel that should hurt more than is does she grimaced,sadness
i feel like people have shamed me for being so,sadness
i feel so worthless beaten and broken,sadness
i feel like it dirty src http i,sadness
i feel completely listless running on auto,sadness
i feel like i have been quite neglectful to my blog and am just to say that we are here alive and happy,sadness
i feel its my job to let you know when you might have missed another holiday,sadness
i feel exhausted after i am done reading its like i live multiple lives all at once in the span of a day,sadness
i can write about it in my journal or something i am good at keeping a secret from the world no it depresses me and although i feel idiotic happiuness is bliss i watch the news,sadness
i may rant but i don t feel burdened in the least bit,sadness
i was the one who was bearing all the pain and anguish yet why was it that i was the one that continues to feel the hurt while the ass is still gallivanting and showing off,sadness
i can still feel all my muscles aching,sadness
i was going to say that it makes me feel all unloved and shit but thats just me being overly dramatic,sadness
i figured out why i feel so crappy and so now i don t feel so crappy because a lot of feeling crappy comes from trying to figure out why certain negative emotions exist especially when my life is pretty damn good most of the time ya,sadness
i feel burdened a href http scratcheverything,sadness
i feel less stressed and at the end of the day usually discover that ive done more,sadness
i tend to have a discomforting feeling or maybe get disturbed but that sense of emotion only plays out the way the book is being interpreted,sadness
i should be rushing around packing my kit ready to fly out to gambia on tuesday but instead i am sat here feeling rather melancholy after an emotional supping a small well fairly small,sadness
i left you i was feeling pretty defeated,sadness
i feel like on my ugly days or ugly phases as i call them i m not just unattractive but that i m unattractive in an odd way,sadness
i sure hope it helps im tired of feeling so lousy,sadness
i came out of there feeling so abused,sadness
i feel more stressed than ever,sadness
i feel like i do a crappy job at giving back from this angle due to my own racing and training schedule,sadness
i mean i care very much for my family that s going through these things but it was becoming something that was making me feel almost morose,sadness
i feel depressed i will sing,sadness
i feel ashamed when i log out and leave these problems behind,sadness
i am a celebrity or politician i can hire a bodyguard who carries a gun and i don t have to apologize explain or feel embarrassed about this choice,sadness
i spray it all over my body during afternoons to beat the heat because its refreshing doesnt sting unlike regular baby colognes and the fresh scent is very energizing just the thing i need to keep me from feeling drained and lazy in this intense heat,sadness
i remember feeling dismayed from this observation,sadness
i do know im feeling times more guilty,sadness
i was feeling a bit homesick so i made a last minute trip over to broomfield the weekend of the th to the nd,sadness
i could feel it but it didnt hurt,sadness
i will state right now that i feel strongly that someone should be punished for the hurt that was inflicted on him,sadness
i wake up its the uncomfortable feeling i have that i was just mentally abused by my own thoughts and i can t for the life of me remember why and then when i do remember why i honestly wish i hadn t,sadness
i feel numb jun nd,sadness
ive noticed this week that im not the only one who struggles with feeling a little depressed after mothers day,sadness
i presented old work which made me feel guilty,sadness
i dont know if i feel this way because i live in la and id rather be somewhere else or if its because im stressed about money work or if im just in need of a hug,sadness
i could feel how exhausted my arms and legs were,sadness
i feel rejected like my peers dont really understand me and as a result arguments ensue,sadness
i feel so dull and such an idiot,sadness
i was in a dark moment of my life at that precise moment so each time i read her stuff the fleeting feeling of empathy for her and her triumphs was quickly succeeded by bitterness and guilty resentment towards her,sadness
i feel terrible about that,sadness
i feel sad for that after all,sadness
i read that men would rather feel unloved than inadequate or disrespected,sadness
i am starting to feel like a worthless person,sadness
i dont have a solid reason for beginning self harm it was a number of things really but i just had these feelings of being worthless that no one would ever like me that i was ugly that i didnt fit in that i was horrible,sadness
i read the ny times i feel very inadequate,sadness
i will not say that those hopes were dashed because i did truly enjoy the movie but i did leave feeling disappointed,sadness
im feeling a bit gloomy and blah today so this a href http lunajubilee,sadness
i make my intentions known here i feel rotten if i dont go,sadness
i feel like a deprived kid,sadness
ive been kicked in the stomach by the eating disorder so many times that i feel kind of numb,sadness
i used to always throw out twd as an example of dual excellence whenever anyone would defend some tedious issue superhero story but recently i feel like the single issues are suffering a bit,sadness
im just being straightforward theyd feel hurt,sadness
i feel useless and gross and cant seem to find one positive thing about myself,sadness
i feel its gonna be months after days ever since you broke up with me,sadness
i am skinny look at me i am thin i love myself but i am feeling ignored i am thinner now i try to disappear,sadness
i am remembering your touch feeling your fingers caress my aching palms,sadness
i feel like i am being punished for the choices i made in the past,sadness
i feel like my last two classes i didnt simplify instruction enough or do enough of a demonstration because i had many students with blank stares or not applying themselves in the projects,sadness
i walk out of the studio feeling exhausted soaking wet with sweat and with a startling clarity of focus and quiet inside,sadness
i feel pretty pathetic right now,sadness
i don t feel hopeless or depressed,sadness
i feel rotten all week because i hardly ever see you that s why i wrote this hopeless song i ve never been in love with a girl like you before darling come with me such a wonderful thing has never happened to me before you re the only one who touched my heart it s all a question of courage,sadness
i feel this blank in my mind is stopping me from breaking under this weight,sadness
i go with their flow i always feel shitty so i do what fits me best,sadness
i feel like the truth is that to him it just wasnt working out he lost patience with me and he felt he would be better off by not trying to please me,sadness
i feeling so shitty today then,sadness
i want to do is sleep and i feel so bad for the boy,sadness
i feel a little foolish for ever having left duluth,sadness
i feel so completely and totally drained,sadness
i should welcome feeling those that have gone before me i almost feel doomed by it,sadness
i try not to care when hes with his party friends especially since he doesnt usually take me and i feel like hes embarrassed of me or doesnt want to deal with me on his night of fun and glory of being cool,sadness
i scanned through several old blog posts and i could still feel the hurt from them,sadness
i feel isolated unnatural yeah i feel tense unnatural yeah i feel uncaring unnatural,sadness
i need to do everything i can to push away the boundaries i feel listless and overwhelmed,sadness
i feel pathetic encased in stiff and unused limbs my mind plateaus and dreams of beyond,sadness
i feel that such knowledge would be abused,sadness
i feel thoroughly rotten,sadness
i am the one feeling punished,sadness
i am pretty sure they took the two most horribly sounding words and stuck them together so fat people would feel shamed for being fat,sadness
i feel helpless to overcome the voice that is telling me consistently and firmly that i look disgusting and huge,sadness
i am not working i can cope with but days like today when i am i just feel awful,sadness
i got a bad feeling ryodan doesn t plan to leave me alone in there too long with all those computers,sadness
i have yet to meet a cancer patient who does not feel burdened by some poor self image unresolved conflict and worries or past emotional trauma that still lingers in his subconscious,sadness
i feel and oh how my heart broke,sadness
i was tired of feeling hurt,sadness
i wish crushing on somebody was so much easier i dislike being the emotional one i hate being the one that feels needy but i am here craving her attention and im just trying to ignore it,sadness
i think its just a subconscious acknowledgement about my feelings towards eddie eg ignored,sadness
i feel that i am just so unimportant in this life,sadness
i feel like my heart broke telling my children a href http twitter,sadness
i have to mention that i feel slightly unhappy because i have yet to get back any of my prelim papers maths aside and because of that ive been feeling stuck in limbo for the last weeks because i cant really start studying properly until i get back my papers,sadness
i often used the word poggy when we were growing up together when we were feeling particularly ugly or generally not very good those days when all you want to do is stay in bed and hide from the outside world,sadness
ive feeling a bit morose as of late,sadness
i feel like my brain is going to expload and its going to be messy and painful,sadness
i am feeling unhappy and weird,sadness
i feel as though im becoming jaded to the point of numbness,sadness
i have a feeling we ll see the aftermath of laura and gilbert a target blank href http theybf,sadness
i didnt feel the stress i was under at telstra was worth it and with out thinking i just resigned,sadness
i have trouble in early afternoon and in the evening with feeling lethargic and pessimistic so i save it for then,sadness
i feel troubled deciding whether to go to this hot pot thing at pm or not,sadness
im so happy that he loves my husband and feels that he doesnt need to worry about this troubled girl anymore,sadness
i could easily describe this transformed feeling as hopeless but it was an anesthetized type of hopelessness,sadness
i feel so much pain inside for their aching hearts,sadness
i feel disheartened about that,sadness
i cant even pay attention because i feel so lame watching it,sadness
i feel lame for not posting the recipe but mi madre is protective of em and i respect that,sadness
i feel like i do not have an awful lot of insights to share yet i find it difficult to know where to start,sadness
i would feel drained after my workouts but that to be expected after any workout at least in my experience,sadness
i feel somewhat jaded and tired of having this discussion,sadness
i remembered feeling unwelcome feeling like nobody wanted me there and the feeling was terribly familiar,sadness
i feel very awkward,sadness
i hope you will also feel a little foolish for doing so,sadness
i feel like im damaged goods hah,sadness
i cant help feeling exhausted,sadness
i probably would have bailed at the half way mark when i was feeling quite low physically and mentally,sadness
im still feeling groggy but i got more than hours so i should be fine,sadness
i feel regretful over what happened with us,sadness
i feel so ashamed that i cant prove the women suck at knowing things about football stereotype incorrect,sadness
i left the eagles complex sunday feeling cooper will have the chance to as he told the team when the news broke last week make it right,sadness
i feel so embarrassed of myself for even having the nerve to post them all up for everyone else to read,sadness
i sneeze i have dark circles under my eyes i feel miserable really,sadness
i never thought id feel at peace about our tragic parting im pleased to say that today i am,sadness
i start to feel groggy as if i have been drugged,sadness
i hate that feeling it makes me feel so ashame and stupid,sadness
im about one fourth through this bottle and im feeling a bit disappointed,sadness
i feel that he has lost the game,sadness
i feel so rotten for them but there is nothing i can do to change that,sadness
i am feeling lost for not being on a regimented strength program,sadness
i feel a bit low,sadness
i feel numb burn with a weak heart so i guess i must be having fun the less we say about it the better make it up as we go along feet on the ground head in the sky its ok i know nothings wrong,sadness
ive had a dry spell of inspiration and just this overall sense of feeling that i have lost touch with all the little things ive always loved,sadness
i know that its hard cos you might feel helpless or anything but sometimes its something that is beyond what you can do,sadness
i wish i could find a crystal ball for the days i feel completely worthless,sadness
