Text,Emotion
i have the feeling i am going to be tortured tonight,fear
i have been feeling restless and not quite grounded,fear
i often feel like a child here i speak the language like a child i generally walk around the town confused like a child i have child like relationships with most of the natives and my knowledge of the area and culture is equivalent to a childs,fear
i take lightly but if youre like me you re probably feeling a little skeptical of product that is being sold on the internet as the way to become successful online,fear
i feel overwhelmed or a little blue usually around that time of the month but i manage those feelings well,fear
i feel pressured and can not move on to other items in our wedding checklists,fear
i feel sexually threatened because some guys can be assholes fuck you of course im going to be a bitch and do whatever i need to do to get my ass out of the situation,fear
i am ashamed when i feel like that the moment i see terrified crying children and dead ones,fear
ill write a bunch youll respond and then ill back off in part because i feel shy,fear
i feel frightened by it all,fear
i go shopping now i feel reluctant to buy things like that even though its really hard to resist the temptation,fear
i sit and remember what longing felt like and what denial feels like it is so strange to think i couldnt have changed my own perspective the experience itself created my view of the world,fear
i feel hesitant and uncertain sometimes,fear
i feel for the people who dont see its worth or are too afraid to discover it,fear
i feel tortured when i hear them talk or sing or laugh or cry,fear
im still feeling shaky i realized that i felt intolerably hot all the time which i may mention is the polar opposite of what i normally feel like,fear
i came up with the following i m drawing a blank as to what this is called to help me when i am feeling fearful or attacked,fear
i want to find my essence and my substance and not feel so scared and empty and dispersed fragmented etc,fear
i feel intimidated to go there again at that time for fear it will happen again,fear
earth crake,fear
i do enjoy large bold prints and i suppose its odd im feeling timid about leopard,fear
i range has always been giving you feel reluctant to select your spray for anyone who are to select and exposed variants,fear
i do sometimes feel like im in this strange in between world,fear
i can t take medication because its triggering i have to be really at the point of i can t stand what i m feeling anymore just so i can get past that barrier but medicine has me afraid of vomiting,fear
i feel quite nervous and scared too x scared cos ill be taking the plane back to singapore on my own cos i cant stay as long as my two other friends have planned t,fear
i said feeling a little shaky as i stared at the ocean from which the goddess was rising not knowing why,fear
i just remember feeling so much pain and being confused and scared and convinced that i could not do this,fear
i thinks this chiefs ccw should be yanked by the state as i feel threatened,fear
i have a large parcel of time or am feeling reluctant to write i set our kitchen timer for minutes and write until the bell rings,fear
i feel like someone s strange uncle trying to break the ice at a party by showing this amazing talent thinking that guests will be impressed but in turn just made everything a hundred times more awkward,fear
i feel reluctant to share because my experiences feel incomplete especially now that my ideas are making a shift,fear
im feeling really shaken up today my stomach hurts ibleeditout i ran into some friends and kodi has been a complete brat,fear
i knew i needed to get over there but had been dragging my feet a combo of feeling intimidated by the language barrier and the kids nap schedules,fear
i was feeling very overwhelmed about what i was going to do about removing things from the house i am selling in maryland,fear
i began to feel less anxious,fear
i started feeling reluctant to go because i wanted to spend some time with my family before i left,fear
i feel very apprehensive,fear
im not always able capture the essence of the way i see the world in writing i feel that my weird way of thinking has been generally consistent throughout my short years,fear
i feel so uptight around my family,fear
ive been feeling very intimidated and overwhelmed by the workload this semester and so ive just been avoiding doing what i need to,fear
i am worried that you might feel pressured or obligated that wasnt my intention and i am sensitive to your situation,fear
i don t understand why musicians sometimes feel inhibited,fear
i feel shy of my broken english,fear
i have a bunch of ideas but at the same time i feel intimidated because i am just a freshman and apparently know nothing about anything,fear
i am feeling a bit unsure about some of these im going to give it a try anyway,fear
i didnt cry but i was starting to feel neurotic so my sister who was amazingly chill that morning brought me an ativan,fear
i instead feel restless,fear
i asked feeling slightly wimpy,fear
i had for me to confess my feelings for her but still i couldnt bring myself to her for i was scared of losing her once more,fear
i feel helpless at the same time wherein practically no other option than to just sit and watch the drama,fear
i go on these walks with my mother in the evenings i feel this frantic anxious energy from her as if shes losing her daughter and doesnt know how to win her back,fear
i feel a little overwhelmed,fear
i feel very distressed because i m supportive of this campaign and with the senator jackson told cnn,fear
i thought this is precisely why i m making the show because i feel very uncertain in the world,fear
i went on to the holiday party that evening courtesy of another journalism sibling whom i call my big bro feeling a little unsure on why i was really attending,fear
i am responsible for picking a man who on occasion reminds me of people from my past like my mom and i threaten myself i can break this pattern by conducting myself in a different way even when i feel scared because deep down i know he s a good man,fear
i feel so paranoid i don t want to feel like i did back then ever again,fear
i just feel terrified,fear
i dunno i just feel that i started this blog a little shaky as i wasnt really sure about what sort of audience i was addressing or anything,fear
i got s and really i feel like i hit the lottery i was scared itd be something like x and id be screwed,fear
i feel overwhelmed when i think of a country suffering,fear
i do not feel frantic,fear
i feel like i am as fearful now as i was when i first threw my leg over the top tube after my surgery,fear
i feel threatened by anyone i get this feeling that i want to kill someone,fear
i did not picture myself feeling shy in this class when i signed up for it,fear
i was feeling very reluctant about the players even finding a library or sage to identify stuff for them,fear
i feel indecisive about baker although my room is the smallest double it still seems big but i hate how loud the guys across the hall are,fear
i know like the recommendation function in modern web shops while it feels a little bit strange to see the product you ve just searched for in a web shop on a totally different site s advertising,fear
i feel overwhelmed stressed and pressured inside something magical happens when i take off my shoes and go for a walk in the park or on the beach,fear
i woke up feeling shaky and nauseous with lots of cramping and pressure in my abdomen and pelvis,fear
i forgive myself for accepting and allowing myself to feel uncertain about my application within this i reveal that i feel uncertain within myself,fear
ive got all those books and i feel reluctant to sell them,fear
i often find myself feeling assaulted by a multitude of sense impressions,fear
i made the other day which more or less sums up how i feel about the delusion of my life for the past years or so i became somewhat frightened of myself and decided to get a little distance from that guy,fear
im feeling so insecure financially right now that i dont want to spend the,fear
i feel afraid i hold tighter to my faith and i live one more day and i make it through the rain,fear
i just repeat it again and again until i feel myself become less afraid,fear
i was taken by sentimental feelings for the characters and distressed by their destinies,fear
i feel less and less the feeling of fear and being afraid and scared,fear
i denied my feelings amp claimed that we were less than what we were cause i was hesitant to jump into anything new,fear
im feeling agitated today,fear
i feel like hes scared of a good thing and is sabotaging right now and maybe if i give him space hell come back but i feel like hes had so much space and still doesnt feel like its enough,fear
i feel very reluctant talking about death,fear
i try not to complain or show them my attacks because they feel so helpless like any parent would,fear
i feel so overwhelmed my heart beats hard i m going as fast as i can and when my husband calls to see how i m doing i crack,fear
im feeling very uncomfortable which isnt helping im sure,fear
i sing i feel weird,fear
i am feeling so ridiculously uncomfortable these days the rising temperatures dont help and i have added wicked heartburn to the list of things keeping me up at night,fear
i really dont like attention because i feel pressured to think about a topic and talk,fear
ive been feeling restless in my career,fear
i love the treadmill and i am actually so used to it that i actually feel intimidated running outside,fear
i didn t feel as terrified or as nervous as i normally would in that type of situation,fear
i feel assaulted the new kid whined,fear
i have to actually tell myself to breathe breathe breathe in and out when i feel absolutely terrified because i know i can t just go home that the life i missed isn t there anymore,fear
i went but i did feel shaky,fear
i had this strange feeling that she was incredibly distressed,fear
i fear that other people ask me about my feelings i am most reluctant to talk about things,fear
i am aware of a level of unrest and feeling uncertain and i will sit with it for now,fear
i just feel like weve been living in a weird time warp like its only wednesday,fear
i remember sitting in my family room in dallas watching the story unfold in new york so many years ago and feeling so helpless,fear
i never realized just how awful my mother has been feeling about her lack of energy and independence until i had this operation and have been so wimpy and tired,fear
i doubt theres any greater reluctance by federal authorities to employ tear gas and plain force if they feel threatened,fear
i feel like the dust in me has been shaken and still has not settled,fear
i can feel myself getting agitated at all the constant noise chatter,fear
i neither ask for nor deserve to feel frightened when any kook puts me in danger for any reason,fear
i try not to make anyone feel uncomfortable,fear
i feel like i can take on the world and even if it says no to me i wont be afraid and will not be discouraged,fear
im feeling lately vulnerable impressionable and a little emotional,fear
im feeling hesitant to put much else into words,fear
i feel apprehensive while opening the blue door,fear
i do feel a little bashful about it,fear
i can feel the frantic beat of his heart but cookie s voice is surprisingly clear,fear
i run to him when i feel threatened and insecure,fear
i didn t feel alarmed at all,fear
i may feel uncomfortable or just want to give up,fear
i also suspect that like me those who feel like they want to die will be reluctant to share that information with anyone because it is so freaking scary,fear
ive been feeling helpless since superstorm sandy hit one of my favorite places in the world and i suspect a lot of you share that feeling,fear
i am going crazy at leas the feeling is more pleasent them fearful,fear
i want him to feel uncertain and unsettled because he deserves it and maybe itll teach him a lesson,fear
i feel is manifesting in strange ways,fear
i really do feel for kids who are tortured in highschool,fear
i started to develop feelings for you they scared me and i freaked out but you promised me that i was safe,fear
im feeling a bit apprehensive about it as i dont know if my little note cards will stand out from the mass of talent on etsy,fear
i feel this distraught i am thankful that the weather is improving so much,fear
i havent exactly gone for a spin around the block yet since id feel strange strapping in a teddy bear in place of a baby but it looks nice and sturdy and like it will do the trick,fear
im feeling so helpless clueless and homesick,fear
i still feel a bit overwhelmed,fear
i hope to always remain grateful even when feeling a little unsure about my endeavors,fear
im feeling insecure and sad because i dont know what to do with my book,fear
im off to the big city solo for what im afraid is going to be six days of wandering around lost six days of feeling uncomfortable six days of not knowing how to dress six days of not knowing what to do six days of not knowing where to eat six days of disaster disaster disaster,fear
i start feeling anxious again,fear
i always feel a bit anxious before i preceptor because i am still learning,fear
i realize i should be extremely grateful for your act of kindness lord i m feeling quite distressed at the moment,fear
i feel like i want to stop i think of my wimpy muscle less sister who did the tough mudder,fear
im still feeling a little hesitant but plunging in with a multitude of colored pencils nonetheless,fear
i feel like most designers shy away from using color in the kitchen so i just love how julia incorporated bright splashes of orange blue and green throughout the space,fear
i feel like ive been shaken around a thrown down,fear
i absolutely refuse to feel insecure about how i look anymore,fear
i feel tortured by this sense of wrong,fear
i feel acclimated like i am finally a part of this organization rather than a timid observer,fear
when i nearly caused a traffic accident with my car,fear
im feeling nervous about it,fear
i feel hesitant around it,fear
i feel indecisive it feels like the security that i usually feel from sensing the ground beneath my feet is suddenly gone and i am left feeling wobbly and unhappy,fear
staying in a relatives house which was broken in before,fear
i hate feeling that im so indecisive,fear
i feel that i am getting more and more timid these days,fear
i guess she was feeling pretty hesitant,fear
i just feel so unsure of myself and everything in my life,fear
i would feel timid wearing them beacuse id try to not get them dirty etc,fear
i feel so frightened i just wanted to document the way i m feeling,fear
i suppose i am a bit on occasion but now ive become this horrible annoying person and i feel so strange about it,fear
i feel uncertain about something i will act in a more positive and powerful way,fear
i feel anxious as i usually do around this time of night,fear
i get this gut feeling or am i just being paranoid,fear
i dont know if i feel apprehensive about it or apathetic,fear
i should go to sleep but i m feeling reluctant to let go of the day,fear
i was out shopping with a friend the other day and she asked how i was feeling about the book coming out and i said i was terrified and she asked why,fear
i just feel so helpless i know deke s going to die and i can t do a fuckin thing about it,fear
i like that i don t feel pressured yet i like spending time with him,fear
i have not done any hill training but am not feeling apprehensive about it at all,fear
i did feel a little less inhibited in class tonight,fear
i get headaches am easily agitated feel frightened and aggressive,fear
im not sure if what im feeling is so extremely vulnerable or now that i feel so depressed and sad,fear
i feel shy of sharing too much about it right now like its a delicate bird that hasnt taken flight,fear
i purposely put that statement in the negative to show that im now feeling gun shy,fear
i would not feel as shaken if i were appreciated for at least a tiny bit,fear
im feeling a little bit apprehensive about entering a new chapter again and having to prove myself all over again,fear
im glad that peter doesnt feel threatened or concerned by my recent interest in decidedly egalitarian almost feminist christian blogs jonalyn finchers a href http soulation,fear
i have a feeling something startled her but either way she started on my shoulder and ended up across the room a very slow flutter mind you,fear
i do however feel myself feeling a bit reluctant,fear
i know im quite selfish but sometimes i feel like i dont want to throw everything just for something that is uncertain,fear
i believe that if i by myself make a person feel uptight and want to be envous of me then they have another sin called jealousy,fear
im sore and feeling very unsure of how in the world i will go more miles in weeks,fear
i really am feeling skeptical about politicians lately and all of the tomfoolery and shenanigans that are going on in washington so it s nice to read a book that is about that subject and about some people taking action though no i don t advocate the actions they took,fear
i sobbed and cried to him feeling quite vulnerable and he did nothing said nothing,fear
i start to feel more and more frantic and rushed trying to provide excellent care for my patients and then high tail it home,fear
i have the capacity for great care and compassion as well as the ability to bite metaphorically speaking when i feel threatened,fear
i feel a timid six other times a wise sixty six,fear
ive been idling away this past year i realize im feeling more and more doubtful of my path,fear
i think it is easy to feel afraid when one considers the nuclear weapons the weather the protests the riots the police reactions the governments responses or the laws being passed,fear
i feel like i should be suspicious of her but im just so happy to see her,fear
i feel anguish for a family that was assaulted raped and systematically assassinated by u,fear
i feel fearful seeing this bridge an emotional tith sam ath whose year old son died in the disaster told afp,fear
i feel i will never escape something drawing attention to my forehead when distressed because i imagine old age will turn the scrunching into permanent wrinkles,fear
i have to admit i feel shaken up,fear
i was a mess completely stressed out feeling terrified of doing the wrong thing of mis stepping or of in any way dishonoring or upsetting my medicine family or any of the participants in the quest itself,fear
i continued on my way despite feeling a bit strange with my flexy new shoes and sweat soaked back,fear
i feel for you despite the pain makes me suspicious that it might be so,fear
i will adress those issues and attempt to reason with them so they may feel less threatened and more supported and loved,fear
i can feel their afraid,fear
i find it hard to breathe and sometimes feel a little shaken up by the days events,fear
i have control issues though they really only kick badly when i feel unprotected or dont trust my safety net,fear
i necessarily believe in the power of rape whistles but i never got one and i feel grossly unprotected by my campus,fear
i feel frightened i hear a mighty roar,fear
i feel more vulnerable,fear
i actually stop to think about it it makes me feel quite overwhelmed,fear
i wrote it feels slightly strange starting to write this about cambodia as i sit in lax airport waiting to bi,fear
i just feel so overwhelmed by the feeling of balance that i just,fear
i suppose if one were to love someone one would feel doubtful,fear
i shouldn t feel so apprehensive,fear
i understand that chronically living makes some healthy people feel threatened or afraid,fear
i love those ted talks i feel intimidated more than inspired because greater than great can be found in simplicity too,fear
i got home i started to feel weird,fear
i should just relax for now but it feels so distinctly strange for me,fear
i wish i could open up to people not feel so terrified of reactions and opinions,fear
i begun to feel distressed for you,fear
i feel uncertain of how i can keep my personal development of fitness and health going in the right direction,fear
i told her yeah they feel insecure and they bully people because it makes them feel powerful physically,fear
i feel less pressured to check on my phone and i gain better space to concentrate on what is more important in life,fear
i was already feeling pretty nervous about this prospect as i had a suitcase full of dvds of which we only watched one,fear
i feel shaken and scared,fear
im feeling terrified no control and now my world is shaking the curtains close and it tingles and tickles inside in my pulse,fear
i feel like i need to just face the world and stop being afraid of repercussions,fear
i have grown accustomed to the creative freedom of living by myself i can dance around my house and write songs and play guitar without feeling inhibited by the eyes and ears of others,fear
i notice that i feel a little apprehensive even to share all this,fear
i feel all shaken up and im waiting for things to settle,fear
during the last academic year ie just before the closure,fear
ive been feeling distressed,fear
i know and trust how i feel but i generally shy away from it with strangers,fear
im really feeling skeptical about clinique products,fear
i feel pressured when people say im going t beat you or whatever,fear
i think people reject their feelings because they re terrified of them but the truth is that once you see that you can t die from them and that they actually go away they re not so scary,fear
i feel more terrified than the customers will be in my maze,fear
i feel uncertain if the most of similar families can be reached the uncertainty does not preclude us from serving those we can in the meantime while discovering the ways to reach the others,fear
i feel pressured at times to succumb to fear and insecurities but thankfully i am still able to hold it on my own,fear
i do feel confused,fear
im feeling so restless today,fear
i am feeling very restless irritable and discontent,fear
i can do all things through christ who gives me strength is a lovely little verse that i repeat over and over when im feeling a little unsure about something,fear
i go snowboarding feeling very apprehensive,fear
i feel like i get more and more frantic with no clue which way to turn what direction my life is going or if i should even care,fear
i didnt start feeling nervous until friday and on saturday i didnt feel as much nervous as scared and respectful of the enormous challenge that laid before me,fear
i feel reluctant to join the class trip to beijing,fear
i feel tortured by this thought but it feels so true,fear
watched a horror movie which involved sexual attacks on women,fear
i quickly learned just by moving from sauna to ice cold bath to steam room to shower until you feel like a tortured goldilocks who wants nothing more than to find the middle ground between too hot and too cold,fear
i have not conducted a survey but it is quite likely that many of them feel as assaulted by onel s demons and other creators as i would have felt had the walls been covered only with eminent figures patriotic heroes and epic deeds,fear
ive done so much reading but i feel like im being paranoid by doing all this extra stuff since no one seems to,fear
i was still feeling a bit unsure a bit not convinced still a bit frustrated,fear
i love the response i get from the students and it is such a good feeling when someone who is obviously shy comes and talks to you even if their english isnt great,fear
i feel anyway never afraid of the sea but a healthy respect for the ocean and a sense of harmony and balance,fear
i feel suspicious but i cant walk a way i like him i always had a thing for football players i know ive been m,fear
i really have gotten to a place where if i go for more than a day or two without writing i begin to feel very anxious very displaced,fear
i would veer from feeling utterly terrified to utterly disorientated to utterly queasy,fear
i feel anxious about a coming event or activity that will require physical energy that i may not have or emotional events that will require emotional energy i look to my parent and adult to take charge,fear
i had been feeling slightly distressed and my pride was resisting me just waiting for the next peregrinos to walk past and help me out,fear
i am feeling restless for some reason today,fear
i feel my heart shaky all the time now,fear
when i was about six years old,fear
i always think say now feel a little hesitant i always think say now feel a little hesitant posted on may th by admin,fear
im feeling quite agitated irritated amp annoyed,fear
i will feel shy and won t be able to talk to her,fear
i feel that they are vulnerable in the coming election given their performance,fear
i was taunted by the ability of feeling threatened from weakness of frailty beneath this exterior of human existance lies a woman wanting nothing but a man needing his warmth and masculinity,fear
i continue to succeed in something and having someone seems unattainable because i feel men will be intimidated or when there is a prolonged moment of silence,fear
i just do not feel uptight at all,fear
i looked at sams eyes they were tough hiding the strong pent up feelings that tortured him inside,fear
i start feeling myself getting overwhelmed or frustrated i have tried to open up more about it instead of pushing it down deep slapping on a fake smile and waiting until i boil over,fear
i feel the reader will get confused with because it bounces and uses references from its earliest time period which is like the dawn of time till now,fear
i am not really in financial straits yet so why do i feel so insecure,fear
i rid myself of many bad habits only to fall back into them when i feel insecure or vulnerable,fear
i just feel skeptical,fear
i feel that she should change herself and i was too timid to speak up for her except in underground murmurs,fear
i feel hesitant to share something i know and have experienced personally that can offer hope amp eternal life,fear
im guessing with everyone standing there she was feeling timid about moving through the crowd again,fear
i will reach out to you when i am feeling uncertain and needing the support or the slap upside the head that i know you can provide me,fear
i hurt and feel suspicious and definitely get angry,fear
ive always been feeling restless and dissatisfied with our relationship,fear
i was just reporting to a dear soul that the energies feel strange today and wondered if somethings up,fear
i feel intimidated by other girls acne getting rid of pimples,fear
ive been feeling a little frantic recently because our summer together is flying by so quickly,fear
i have been feeling so strange and frankly bad about how not sad i am,fear
i travel i feel like men expect me to be neurotic superficial and easy only sometimes true,fear
i am still feeling somewhat intimidated but i guess by being safe and cautious and fully aware then i will be ok,fear
i over think you think i really feel insecure,fear
i can t get past is that feeling when a friend walks out of your life and you re unsure why that feeling of not being valued or important enough,fear
i know in advance then i am fine with it but if i make plans and they change or fall through i end up not knowing what to do with myself and feeling very restless and angsty,fear
i started to feel apprehensive about it,fear
i feel more grounded and less fearful,fear
ill admit to feeling a little paranoid and wondering about how many others had defriended me,fear
i wish things didn t feel so strange so out of place,fear
i dont want to make a bad impression with my new co workers in both my job or my lab simply because i just feel so insecure and agitated all the time,fear
i can t stop thinking about it i feel paranoid like they re judging me i know they re probably now but i just feel that way,fear
i feel a bit shaken though,fear
i feel more vulnerable and more in touch with my heart with making choices that are better for myself and my family and less worried about pleasing everyone else,fear
i feel like a snob but i ve been a bit skeptical of it from the start because i have no idea who kenny werner is and neither does thomas a musician who gave me the book,fear
im feeling anxious all im really trying to do is project the exact opposite,fear
i have found a no of people raising this issue but then i have not yet come across any officials addressing the same i am just feeling helpless,fear
i luckily i don t think anyone i know was there at the time but can t help feeling a bit shaken,fear
i feel petrified about his future,fear
i was feeling relatively indecisive and not very hungry until we walked past a barbeque place,fear
im feeling very hesitant about wanting to buy another house,fear
i sit here tonight i feel anxious,fear
i continue to feel nervous inside and long to talk sensibly even just one time around someone its so wrong to have these feelings for on so many levels i have no clue,fear
im going to be honest with you i feel distraught,fear
i bought into what the world had told me would fill this emptiness but all it did was leave me lonely feeling confused at the emotional baggage and physical consequences i never expected,fear
i got on and was nervous feeling very timid and shy but after a while we were talking like weve known each other our whole lives,fear
i said im only pages and this book feels so tortured and you can really feel the pain of the characters,fear
i grabbed him by the collar and pulled him against me in a passionate tonguey kiss feeling his long member slide between my waiting ass cheeks as it pulsed on the frantic bud of my clit,fear
i feel out of place posting here since i feel so hesitant to join aa full force but i could use some insight from the people on the inside,fear
i feel much alarmed at the prospect of seeing general jackson president,fear
i am feeling quite anxious about it all,fear
i feel that he s really shy with his feelings because as he talked about how he felt what happened during the trip he was really nervous and i appreciate the effort to say all of that by the way,fear
i was still feeling weird about the day before,fear
im feeling indecisive about what to do,fear
i feel like i am gaining strength quickly and could probably start to ease back into running now but i am pretty much scared silly,fear
i would have taken more but something feels weird about going to a foreign country and taking pictures of places and things that most of the people probably consider commonplace,fear
i am not even sure how to formulate my thoughts since i just put it down and am feeling slightly overwhelmed,fear
i seem to be feeling a little less anxious this week but i sure wish that i could check on her every week at the doctor instead of the that are scheduled,fear
i feeling confused with my life and want to know why my life,fear
i feel weird with just his perfect day of worry free lazy junk food and video games,fear
i wanted to not feel frightened anymore,fear
i somehow feel distraught and hopeless,fear
i was feeling abnormally wimpy so i staked out my bird feeder,fear
i always feel afraid of telling people because i dont want them to see me differently my self image is very poor and i dont want to transcribe that onto them,fear
im feeling a bit less anxious about it all now and im actually starting to look forward to the challenge of the big event,fear
i wont go on about the anxieties i am feeling about this is being as neurotic as me about this,fear
im honest when i say a part of me feels tortured as though this is part of the system of function in your life the one that allows you to order and manipulate people in such a way so that they are lined up and positioned to serve their prupose when you should need them,fear
i feel the skeptical looks and eye rolls when we say we need a bigger house after all we re dinks double income no kids which is prettymuch the most awesome acronym ever,fear
i function best with a lot on my plate and feel very uncomfortable with my life if i have nothing to do,fear
i feel frightened in a kind of a raw way,fear
i am most defensive when i feel most threatened,fear
i was alone in a cottage i often stay in i was woken up by a rustling sound in the middle of the night,fear
i wish i knew how he was really feeling aside from reading the nervous twitches,fear
i feel scared and worthless when someone doesn t love me,fear
im one of girl who feel insecure about herself always,fear
i didn t need to mention our difference but i was feeling very vulnerable because of the differences and was having a bit of fear that in someway i am doing something wrong,fear
i want to be able to declare how excited i am in the most sickening sing songy voice that anyone has ever heard but frankly i feel more terrified than anything,fear
i am sometimes confused as well for a moment in a time of need when the day to pay a bill has come and we dont have the money we need i sometimes feel confused as well,fear
i have to admit i always feel apprehensive to order the wings when im eating out,fear
i think i wake up every day feeling terrified in some way but then i feel totally exhilirated when facing things i ve always been scared to do,fear
i walked into the dawn treader feeling fairly skeptical and walked out with three great books one was a hardcover book in japanese that i picked up for my mom for,fear
i feel and yet your still hesitant to tell me,fear
im frightened and feeling paranoid,fear
i do and it is really starting to make me feel really distraught and upset all the time,fear
i think my hair is feeling confused,fear
i ignored her minor tantrum and jumped down from the table beginning to pace again and feeling agitated,fear
i tell myself that whenever i feel hesitant to start muay thai,fear
i was left feeling slightly intimidated and overwhelmed,fear
i can hear the hum you make at the feeling of my warmth and my legs shift a little in a strange need,fear
i feel fearful,fear
i feel a little less fearful about it,fear
i was beginning to think that i had been cut from the ranks of the frugal antics improv challenge and was beginning to feel a bit insecure about my first entry last month,fear
i know that i will find a job and god has a plan but im feeling a little uncertain about everything at the moment,fear
i would have liked to go but that i wouldnt leave without reason because that would feel highly uncomfortable,fear
i just didnt feel they got me which meant i was reluctant to open up and really share what was going on,fear
i feel so overwhelmed im nauseous,fear
i find myself feeling shamefully skeptical of the wisdom of popular gurus especially when it comes to persuasively explaining seriously complex phenomena even when its offered to standing ovations coming from cheering audiences,fear
im feeling a lil restless about axel,fear
i feel a little intimidated,fear
i feel so distraught and sad,fear
i feel overwhelmed in a good way,fear
i havent been measuring out food drinking nearly enough water tracking any fitness and overall i feel completely shaken and unfocused because i dont feel like my foundation is steady at the moment,fear
i see but i feel confused by all about you lately,fear
i feel threatened or anxious i become numb and detatched from my emotions and environment,fear
i feel like a person who tortured somebody because i like to see the fans confused and embarrassed at the same time,fear
im feeling so so insecure,fear
i have been feeling very shaky and weak and light headed starting from yesterday and this morning when i woke up i couldn t breathe properly no matter how many deep breaths i took in i just felt there just wasn t enough oxygen going in,fear
i feel hesitant unsure doubtful of myself,fear
i know it s kind of funny that i m feeling hesitant about making fashion from something we use to scent our clothes but it does worry me a bit,fear
i seriously still feel so insecure and dreadful that the new guy would suddenly pop back up and change things,fear
i still have cramps plus i get really dizzy when i stand up and my whole body is aching and i just generally feel extremely uncomfortable,fear
i feeling distressed,fear
i think i m also feeling restless,fear
i go to bed feeling very distraught otherwise,fear
i feel so paranoid and im really gonna cut down the hours and frequencies of me wearing contact lenses,fear
i feel today is any indication of the next week its doubtful that there will be much energy left for more than a low key new years eve party,fear
i feeling so uncertain concerned afraid of this person circumstance environment change,fear
i feel like people seem to be intimidated by me or this blog,fear
i receive the good news in joy like the magi or do i feel threatened by gods message like herod,fear
i feel like im in a really strange stage of my life right now as im entering my th year,fear
i feel weird this morning,fear
i always feel pressured to socialize or i get eight missed calls and some texts from my host brother in the span of an hour,fear
im left feeling paranoid and like it keeps getting harder to feel happy,fear
i feel so scared for him,fear
ive mostly gotten used to this but being kind of a stubbornly independent person it still feels a little strange at times,fear
i recall seeing leaves falling off a tree set against a grey sky and feeling absolutely terrified,fear
i just didnt feel like i really got to know him which i feel is why im so unsure of his character,fear
i am feeling incredibly agitated today,fear
i suppose i was moping in my own misery feeling extremely agitated by a lot of people,fear
i feel hesitant to be putting the words on this page feeling like every time i hit a key i am tempting fate to take this away from me,fear
im feeling all bashful exposed and vulnerable because my blog crush is out in the open now,fear
i won t feel so shy and ashamed about it,fear
i often fought feelings of hopelessness because of our seemingly helpless financial situation,fear
i dont know what it is but i have been feeling less paranoid,fear
i was feeling anxious about my yoga homework,fear
i feel like i cant afford to be afraid to show that i am sometimes weak to allow others to see me as anything less than the strong wife and mom that i feel i am,fear
i feel tortured by my self inducing deprecation and resentment,fear
im feeling shaky and feverish and mad,fear
im feeling indecisive about what i want to do with the rest of my life,fear
i feel like a confused year old that has no control,fear
i feel a bit strange publishing these beautiful photos,fear
i didnt feel terrified,fear
i feel like a wimpy blubbering fool right now,fear
i keep feeling weird sensations img src http s,fear
i didnt feel pressured to do more or like he wont get anything out of the one day,fear
when my relatives and i were in a car going slowly on a frozen road,fear
i haven t yet experienced the totality of this is that i am getting to use my gifts again without feeling like someone is threatened jealous or competing against me,fear
i am sure feeling nervous about potential air raids from the luftwaffe,fear
i feel afraid to write because there are so many thoughts that need to come out,fear
i feel like the helpless duckie target for the commies and feds while at other times i want to run and hide,fear
tutorial again a fearful feeling came to me when i sat on the chair and looked at my fellow students all around i was really scared that they would ask me some questions or challenge the ideas that i had presented,fear
i left that meeting feeling helpless and betrayed by the very laws that are supposed to protect me and other people in this state,fear
im feeling a little anxious,fear
i often times feel helpless in regards to my life s path,fear
i do at times feel a bit strange with my mom ushering her about as though shes her traumatic brain injury is really doing a toll on her mental and physical capacities,fear
i left the place feeling slightly shaken it s hard to read and hear about such things,fear
i feel so weird that it feels like i wanna curse everything and bang my head onto the wall so that my world will be back to its focus,fear
i feel nervous for our hyenas,fear
i was bitten by a dog,fear
i compare your beauty i feel unsure where to begin to angels or nature or what,fear
i was a child this song makes me smile because i was brought up the mediterranean because you only love the sea when you feel it in your bones when it makes you frightened and when it surprise you every day somehow so many ways,fear
i knew i wanted frosting to decorate the cookies and write a message but was thinking of the cream type frosting which uses butter or shortening and feeling a little hesitant about adding all that fat trans fat no less,fear
i feel uglier and more strange deformed and awkward looking than i had already felt,fear
i know what god has said about stuff and yet right now i am beginning to feel anxious about it,fear
im pretty sure of is this feeling inside me of being terrified,fear
i can t help myself from feeling a bit apprehensive in the meantime,fear
i was to worried about them knowing if i was high or not and feeling a little paranoid and i have never never been that type of person that would think and care about what people think about me and would always focus on what i had to do to get to where i needed to get in life,fear
i dont know why i feel so unsure aout things and especially people,fear
i feel so strange sitting here blogging away amp not having to study,fear
i was at the cinema with my sister and her boyfriend a man sitting beside me started to stroke my leg for a while,fear
i know i can do it and in fact that i will but i feel terrified that the stories won t be as good as they could be and that any readers that i can actually convince to buy the book will read it and hate it and never want to read anything by me again,fear
im feeling pretty paranoid and trying to cover the cash and protect my belongings it definitely felt like i was doing something i shouldnt be doing like money laundering or something,fear
in a dam lake,fear
im so excited but feeling scared too,fear
im feeling a little apprehensive about it because i feel like im suddenly way too old compared to my mental age of about,fear
i have never made the first step because the guys were alway faster this is why this situation is making me feel very unsure and elusively shy,fear
i feel so weird about it,fear
i feel a bit reluctant to write this,fear
i feel a little suspicious,fear
im having my biannual mammogram and although i know it only hurts for a while im feeling unusually apprehensive,fear
